,store,sido,gungu,address,phone
587,비전2동점,경기도,평택시,경기도 평택시 비전2동 272-7,031-656-9492
588,비래가양점,대전광역시,동구,대전광역시 동구 가양동 28-12번지,042-632-9294
589,불현점,경기도,동두천시,경기도 동두천시 지행동 275-18,031-866-9409
590,불로봉무점,대구광역시,동구,대구광역시 동구 팔공로101길 47,053-985-9294
591,불로동점,인천광역시,서구,인천광역시 서구 불로동 308번지,032-566-7877
592,불당쌍용3동점,충청남도,천안시,"충청남도 천안시 서북구 쌍용13길13-2,1층(쌍용동)",041-577-9492
593,불광1동점,서울특별시,은평구,서울특별시 은평구  불광로 114,02-382-9492
594,분당동점,경기도,성남시,경기도 성남시 분당구 분당동 96번지,031-708-9292
595,북아현점,서울특별시,서대문구,"서울특별시 서대문구  북아현로1길 50, 상가1동 106호",02-312-9294
596,북변사우점,경기도,김포시,경기도 김포시 사우동 1066번지,031-998-0202/031-982-7977
597,북가좌1호점,서울특별시,서대문구,서울특별시 서대문구  증가로 223,02-306-9988
598,부흥달안점,경기도,안양시,"경기도 안양시 동안구  동안로 194, 1층 117호",031-388-9492
599,부평역점,인천광역시,부평구,인천광역시 부평구  부평문화로 107-03,032-501-3040
600,부평4동점,인천광역시,부평구,"인천광역시 부평구  주부토로 109, 1층(일부호)",032-516-3456
601,부천중동점,경기도,부천시,경기도 부천시 원미구 중1동 1123-2번지 107호,032-329-9592
602,부천원종2동점,경기도,부천시,경기도 부천시 오정구 원종동 224-8번지,032-677-9299
603,부천원미점,경기도,부천시,경기도 부천시 원미로 137,032-662-9492
604,부천남부역점,경기도,부천시,"경기도  부천시  성주로 245, 102호(심곡본동, LG아트빌)",032-653-9494
605,부여점,충청남도,부여군,충청남도 부여군 부여읍 중앙로5번길 24-10,041-836-9494
606,부안읍점,전라북도,부안군,전라북도 부안군 부안읍 학동길 21-1,063-581-9290
607,부산화명점,부산광역시,북구,부산광역시 북구 화명3동 2287-1 리버사이드빌딩 107-1호,051-363-9492
608,부산학장점,부산광역시,사상구,부산광역시 사상구  대동로 147-3,051-315-9592
609,부산하단점,부산광역시,사하구,부산광역시 사하구 하단2동 870-268번지,051-294-9494
610,부산토곡점,부산광역시,연제구,부산광역시 연제구  과정로 132번길 50,051-759-9279
611,부산초읍점,부산광역시,부산진구,부산광역시 부산진구  성지로 104번길 46,051-904-9292
612,부산초량점,부산광역시,동구,부산광역시 동구  초량로 59,051-467-9294
613,부산청학점,부산광역시,영도구,부산광역시 영도구 청학동 신도브래뉴 상가 112호,051-418-8292
614,부산주례점,부산광역시,사상구,부산광역시 사상구  양지로 8번길 45-15,051-323-5999
615,부산주례2호점,부산광역시,사상구,부산광역시 사상구 주례동 80-29번지 1층,051-325-9592
616,부산좌동점,부산광역시,해운대구,부산광역시 해운대구  좌동순환로 275,051-704-9922
617,부산전포점,부산광역시,부산진구,부산광역시 부산진구  서전로 58번길 51,051-805-8294
618,부산재송점,부산광역시,해운대구,부산광역시 해운대구  해운대로143번길 51,051-784-5600
619,부산장전점,부산광역시,금정구,부산광역시 금정구  장전온천천로 73번길 6,051-512-9953
620,부산장림점,부산광역시,사하구,부산광역시 사하구  다대로 320번길 25,051-264-9482
621,부산우동점,부산광역시,해운대구,부산광역시 해운대구  우동1로 45,051-741-9488
622,부산우2동점,부산광역시,해운대구,"부산광역시 해운대구  해운대로 361, 103호",051-742-9477
623,부산온천점,부산광역시,동래구,부산광역시 동래구  중앙대로 1335번길 21,051-557-9293
624,부산엄궁점,부산광역시,사상구,부산광역시 사상구  엄궁북로 4번길 7,051-315-9294
625,부산양정점,부산광역시,부산진구,부산광역시 부산진구  양정로 6,051-868-9282
626,부산안락점,부산광역시,동래구,부산광역시 동래구  충렬대로 457번길 21,051-525-0505
627,부산수정점,부산광역시,동구,부산광역시 동구  홍곡로 74,051-464-8292
628,부산수영점,부산광역시,수영구,"부산광역시 수영구  수영로 741번길 46, 협성르네상스상가 218동 10",051-754-9291
629,부산수민점,부산광역시,동래구,부산광역시 동래구 수안동 34-1번지 새동래상가 6동 104호,051-557-8292
630,부산송도점,부산광역시,서구,부산광역시 서구  암남공원로 27,051-246-0047
631,부산서동점,부산광역시,금정구,부산광역시 금정구  서곡로 34,051-531-9492
632,부산사직점,부산광역시,동래구,부산광역시 동래구 사직1동 47-23번지,051-502-8070
633,부산부암점,부산광역시,부산진구,부산광역시 부산진구  백양순환로 137-1,051-803-9234
634,부산부곡점,부산광역시,금정구,부산광역시 금정구  중앙대로1706번길 15,051-512-9929
635,부산부곡2호점,부산광역시,금정구,부산광역시 금정구  서동로36 (부곡동),051-583-9295
636,부산범천점,부산광역시,부산진구,부산광역시 부산진구 범일로192번길54,051-637-9284
637,부산반여점,부산광역시,해운대구,부산광역시 해운대구  선수촌로162-1 (반여동),051-528-6700
638,부산반여2호점,부산광역시,해운대구,부산광역시 해운대구  재반로 242번길 29-70,051-784-9492
639,부산반송점,부산광역시,해운대구,"부산광역시 해운대구  윗반송로 51번길 46-1, 1층",051-545-9282
640,부산문현점,부산광역시,남구,부산광역시 남구 문현1동 13-63번지,051-633-9494
641,부산명지점,부산광역시,강서구,부산광역시 강서구  명지오션시티2로71,051-271-0055
642,부산망미점,부산광역시,수영구,부산광역시 수영구 과정로41번길 45 (부산광역시 수영구 망미동 445-2),051-752-9495
643,부산만덕점,부산광역시,북구,"부산광역시 북구  만덕2로44번길72, 106동 106호",051-334-2313
644,부산동삼점,부산광역시,영도구,부산광역시 영도구  동삼로 79,051-403-4008/051-405-4008
645,부산덕포점,부산광역시,사상구,부산광역시 사상구  삼덕로 72-1,051-305-5592
646,부산덕천점,부산광역시,북구,부산광역시 북구 덕천1동 408-18번지,051-332-9492
647,부산대연점,부산광역시,남구,부산광역시 남구  못골로41번길 13,051-636-9284
648,부산대신점,부산광역시,서구,부산광역시 서구 서대신동3가 279-14번지 2통 4반,051-255-9492
649,부산당리점,부산광역시,사하구,부산광역시 사하구  다대로 4,051-202-8294
650,부산당감점,부산광역시,부산진구,부산광역시 부산진구  당감서로 118-1,051-893-9592
651,부산다대점,부산광역시,사하구,부산광역시 사하구 다대1동 933-12번지,051-266-8294
652,부산남항점,부산광역시,영도구,부산광역시  영도구   절영로93번길 25-1,051-414-9482
653,부산남천점,부산광역시,수영구,"부산광역시 수영구 (남천동) 수영로408번길 65, 상가동 2호",051-622-9492
654,부산남산점,부산광역시,금정구,부산광역시 금정구  남산로37번길 60,051-513-9992
655,부산낙민점,부산광역시,동래구,부산광역시 동래구  안남로 69,051-529-9482
656,부산기장점,부산광역시,기장군,부산광역시 기장군 기장읍 차성동로 161,051-722-9590
657,부산금곡점,부산광역시,북구,부산광역시 북구  효열로 207(금곡동),051-361-8294
658,부산구포점,부산광역시,북구,부산광역시 북구  시랑로7번길 4,051-334-3236
659,부산구서점,부산광역시,금정구,부산광역시 금정구 구서2동 184-23번지,051-582-9922
660,부산괴정점,부산광역시,사하구,부산광역시 사하구 괴정동 929번지,051-292-9982
661,부산괴정2호점,부산광역시,사하구,부산광역시 사하구  사리로 42,051-205-8294
662,부산거제점,부산광역시,연제구,"부산광역시 연제구 중앙대로 1167, 105호",051-503-9289
663,부산개금점,부산광역시,부산진구,부산광역시 부산진구 개금3동 470-8번지,051-898-9592
664,부산감천점,부산광역시,사하구,부산광역시 사하구  감천로 69,051-202-9797
665,부산감만점,부산광역시,남구,부산광역시 남구  우암로 79번길 1,051-637-0011
666,부산가야점,부산광역시,부산진구,부산광역시 부산진구  가야대로 552번길 135,051-896-9477
667,부개2동점,인천광역시,부평구,인천광역시 부평구 부개동 124-51번지,032-507-9294
668,봉일천점,경기도,파주시,경기도 파주시 조리읍 봉일천리 142-3번지,031-946-9992
669,봉동점,전라북도,완주군,"전라북도 완주군 봉동읍 완주산단8로 24, 1층 103호",063-262-5094
670,봉담1호점,경기도,화성시,"경기도 화성시 봉담읍 상봉길 31, 지맨프라자 119-1호",031-227-9797
671,봄그리고가을리조트점,제주도,서귀포시,제주도 서귀포시 성산읍  해맞이해안로2660,064-782-9262
672,본오2동점,경기도,안산시,경기도 안산시 상록구  본이로 8,031-406-9294
673,본동월성2동점,대구광역시,달서구,"대구광역시 달서구 와룡로5길11,1층(본동)",053-521-9492
674,복대개신점,충청북도,청주시,"충청북도 청주시 흥덕구  풍산로147번길 1, 1층 103호",043-268-9294
675,보성읍점,전라남도,보성군,전라남도 보성군 보성읍 중앙로96-1,061-852-9956
676,보령동대점,충청남도,보령시,충청남도 보령시 동대동 476-4번지,041-931-0601
677,병점2동점,경기도,화성시,"경기도 화성시  병점로 48, 1층 101호(병점동)",031-234-6633
678,별내2호점,경기도,남양주시,"경기도 남양주시  순화궁로 382-1, 별사랑마을2-2단지상가 104호",031-527-7788
679,별내1호점,경기도,남양주시,경기도 남양주시  별내3로92,031-573-9492
680,"범어1,2,3동점",대구광역시,수성구,대구광역시 수성구  동대구로73길 24,053-751-9492
681,번동점,서울특별시,강북구,"서울특별시 강북구 번동 덕릉로126, 우일빌딩 1층",02-986-9494/02-986-9595
682,백석1동점,경기도,고양시,"경기도  고양시 일산동구  강석로33, 104호",031-908-3445
683,배방점,충청남도,아산시,충청남도 아산시 배방읍 모산로 136,041-542-9294
684,배곧캠퍼스점,경기도,시흥시,경기도 시흥시  배곧1로 27-15,031-503-9494
685,배곧신도시점,경기도,시흥시,경기도 시흥시  배곧4로30 배곧타운116호,031-431-9294
686,방화역점,서울특별시,강서구,서울특별시 강서구 방화동 830-1 에어뷰오피스텔2 101호,02-2666-9279
687,방학1동점,서울특별시,도봉구,"서울특별시 도봉구  도당로 133, 1층",02-955-9282
688,방이점,서울특별시,송파구,서울특별시 송파구  가락로 267,02-421-9492
689,방배4동점,서울특별시,서초구,"서울특별시 서초구  방배로32길 8, 1층 (조일빌딩)",02-591-9294
690,방배1동점,서울특별시,서초구,서울특별시 서초구  방배로 13길 34,02-522-2279
691,방림양림점,광주광역시,남구,광주광역시 남구 방림동 473-1 송림주택1동 101호,062-653-9285
692,반포1동점,서울특별시,서초구,서울특별시 서초구 반포1동 746-8 103호,02-517-9482
693,민락광안1동점,부산광역시,수영구,부산광역시 수영구 민락동 167-1번지,051-751-9492
694,민락2지구점,경기도,의정부시,경기도 의정부시  용민로 249 골든타워 101호,031-852-9482
695,미아1호점,서울특별시,강북구,서울특별시 강북구  삼양로 198,02-982-8669
696,미성점,서울특별시,관악구,서울특별시 관악구  난우길43,02-865-9492
697,미사수변점,경기도,하남시,"경기도 하남시  미사강변중앙로 111번길 26, 1층",031-794-9492
698,미사1호점,경기도,하남시,경기도 하남시  미사강변북로30번길 37,031-795-9294
699,문화신풍점,전라북도,군산시,전라북도 군산시 대학로 120-1,063-468-9482
700,문학구장점, , ,,
701,문정점,서울특별시,송파구,서울특별시 송파구  동남로6길 41-10,02-449-4542
702,문산점,경기도,파주시,경기도 파주시 문산읍 독산로 31-1,031-953-6555
703,문막점,강원도,원주시,강원도 원주시 문막읍 건등리 1624-5,033-735-9294
704,문래점,서울특별시,영등포구,서울특별시 영등포구 문래5가 23-1,02-2633-9492
705,문경새재점,경상북도,문경시,경상북도 문경시 문경읍 주흘1길 25,054-571-9494
706,무주구천동점,전라북도,무주군,전라북도 무주군 설천면 구천동로 1050,063-322-7773
707,무전북신점,경상남도,통영시,경상남도 통영시  여황로 399-4,055-645-0099
708,무안읍점,전라남도,무안군,"전라남도 무안군 무안읍 불무로20,1층",061-453-9492
709,무안남악점,전라남도,무안군,전라남도 무안군 삼향읍 남악영산길39 102호,061-287-2999
710,무실점,강원도,원주시,"강원도 원주시  만대공원길 50, 111호",033-743-9294
711,목포이로점,전라남도,목포시,"전라남도 목포시  삼학로 331, 금호상가102호",061-278-9294
712,목포용해점,전라남도,목포시,전라남도 목포시  포미로10번길 8,061-277-9294
713,목포연산북항점,전라남도,목포시,전라남도 목포시 산정동 1766-9,061-274-9991
714,목포삼학점,전라남도,목포시,전라남도 목포시  둥근섬로 48-1,061-244-2929
715,목천읍점,충청남도,천안시,충청남도 천안시 동남구 목천읍 신계리 422번지 동우상가 120호,041-558-9294
716,목감점,경기도,시흥시,"경기도 시흥시  목감우회로 39, 118호",031-411-3607
717,목4동점,서울특별시,양천구,"서울특별시 양천구 목동중앙남로12,1층 (목동)",02-2061-9494
718,모슬포점,제주도,서귀포시,제주도 서귀포시 대정읍 하모중앙로32번길 17,064-794-8294
719,명지국제신도시점,부산광역시,강서구,부산광역시 강서구 명지동 3412-2 정우빌딩 2차 1층 114호,051-292-9482
720,명일점,서울특별시,강동구,서울특별시 강동구 명일동 342-1번지 105호,02-429-9492
721,면목점,서울특별시,중랑구,서울특별시 중랑구 면목동 657-54,02-494-8279
722,면목본동점,서울특별시,중랑구,서울특별시 중랑구 면목본동 412-1,02-432-9218
723,매탄3동점,경기도,수원시,경기도 수원시 영통구  인계로270번길 11-3,031-214-9277
724,매탄1동점,경기도,수원시,경기도 수원시 영통구  매여울로 49,031-212-9492
725,매곡오치점,광주광역시,북구,광주광역시  북구   매곡로 76,062-574-9295
726,망포점,경기도,수원시,"경기도 수원시 영통구  영통로 127, 102호",031-203-9492
727,망원1동점,서울특별시,마포구,서울특별시  마포구  망원로 6길 19,02-332-8292
728,망우본동점,서울특별시,중랑구,"서울특별시 중랑구  용마산로 118길 63, 1층",02-2209-9294
729,만수2호점,인천광역시,남동구,인천광역시 남동구  만수서로21번길 4,032-462-1589
730,만수1호점,인천광역시,남동구,"인천광역시 남동구  장승로 14, 창대아트빌",032-468-8294
731,마포공덕점,서울특별시,마포구,"서울특별시 마포구  만리재로 74, 삼성래미안 재상가2동 113호",02-716-9292
732,마석점,경기도,남양주시,경기도 남양주시 화도읍 마석우리 357-7,031-595-2255
733,마산회원점,경상남도,창원시마산회원구,경상남도 창원시마산회원구  북성로 156,055-241-9285
734,마산점,경기도,김포시,"경기도 김포시  김포한강8로162번길 10, 1층 102호",031-988-9296
735,마산월영점,경상남도,창원시,경상남도 창원시 마산합포 월영동 610-1,055-222-9294
736,마산양덕점,경상남도,창원시,경상남도 창원시 마산회원구  양덕로 140,055-294-9285
737,마산삼계점,경상남도,창원시,경상남도  창원시 마산회원 내서읍 삼계로 56,055-232-9266
738,마산산호점,경상남도,창원시,경상남도 창원시    마산합포구 산호동 25-1 1층 104호,055-243-5092
739,마산내서점,경상남도,창원시,경상남도 창원시 마산회원 내서읍 중리 337-1번지,055-231-9926
740,마산구암점,경상남도,창원시,경상남도 창원시 마산회원  구암북1길 124,055-292-9482
741,마두점,경기도,고양시,"경기도 고양시 일산동구 마두동 792-1, 117-118호",031-903-8485
742,마곡나루역점,서울특별시,강서구,서울특별시 강서구 마곡동 758-2 마곡일성트루엘 상가 1층 112호,02-6012-9294
743,마곡1호점,서울특별시,강서구,"서울특별시 강서구  공항대로 140, 1205동 102-2호(마곡동, 마곡",02-2661-3343
744,등촌2동점,서울특별시,강서구,서울특별시 강서구  등촌로53길 13,02-2642-9492
745,둔촌2동점,서울특별시,강동구,서울특별시 강동구  천호대로 198길 12 (둔촌동),02-476-9553
746,둔산갤러리아점,대전광역시,서구,"대전광역시 서구 둔산동 1088번지 1층 104, 105호",042-483-8292
747,둔내점,강원도,횡성군,강원도 횡성군 둔내면 고원로 433,033-345-9259
748,동해천곡점,강원도,동해시,강원도 동해시 천곡동 1052-22 102호,033-533-9496
749,동해북삼점,강원도,동해시,강원도 동해시 동회동  66-4 동보상가 나동 4호,033-522-6999
750,동판교점,경기도,성남시,경기도 성남시 분당구 삼평동 726 가상가동 103호,031-701-9293
751,동탄영천점,경기도,화성시,경기도 화성시  지산2길 26,031-378-9492
752,동탄역점,경기도,화성시,"경기도  화성시  동탄광역환승로 63,  동탄역 반도유보라 아이비파크 106동 115호",031-372-9454
753,동탄목동점,경기도,화성시,"경기도 화성시  왕배산1길15,1층 전부호(목동)",031-375-9242
754,동탄8동점,경기도,화성시,"경기도 화성시  동탄대로 4길 17, 지1층 112호(장지동, 금호어울림레이크)",031-373-9493
755,동탄3동점,경기도,화성시,"경기도 화성시  동탄원천로 289-10, 가상가동 101호 (능동, 동탄능동마을주공아파트)",031-613-9489
756,동탄1동점,경기도,화성시,경기도 화성시 반송동 24-3,031-613-9222
757,동춘점,인천광역시,연수구,인천광역시 연수구 봉재산로36번안길22 1층 (동춘동),032-817-8092
758,동암점,인천광역시,부평구,인천광역시 부평구 십정동 487-2번지,032-425-9289
759,동송점,강원도,철원군,"강원도 철원군 동송읍 금학로 205, 1층",033-455-9494
760,동서오동점,경상남도,창원시,경상남도 창원시 마산합포  3.15대로 388,055-247-9494
761,동산반월점,전라북도,전주시,전라북도 전주시 덕진구  쪽구름로 19 상가 1동 101호,063-212-9258
762,동삭점,경기도,평택시,"경기도 평택시  상서재로5길 15, 1층 118호 (동삭동, 상가)",031-691-9982
763,동백점,경기도,용인시,"경기도 용인시 기흥구  동백3로 11번길 33, 106호",031-274-9492
764,동대문역점,서울특별시,종로구,"서울특별시 종로구  종로 326, 1층(창신동)",02-765-9294
765,동광오거리점,강원도,춘천시,"강원도 춘천시 후평동 삭주로 206-1, 1층(후평동)",033-254-9494
766,독산3동점,서울특별시,금천구,서울특별시 금천구  문성로 4,02-859-9492
767,독산1동점,서울특별시,금천구,"서울특별시 금천구  벚꽃로 40, 114동 128호",02-803-5008
768,독립문점,서울특별시,서대문구,서울특별시 서대문구  독립문로 16,02-312-9492
769,도화점,서울특별시,마포구,서울특별시 마포구  도화4길 23,02-704-9492
770,도안2호점,대전광역시,서구,"대전광역시 서구  원도안로 100, 101호",042-542-8292
771,도안1호점,대전광역시,유성구,대전광역시 유성구  유성대로 654번길 152-1,042-822-9244
772,도림점,서울특별시,영등포구,서울특별시 영등포구 도림동 144-73번지,02-846-9595
773,도농점,경기도,남양주시,경기도 남양주시  도농로중촌2길 26-21,031-558-8877
774,도곡2동점,서울특별시,강남구,서울특별시 강남구 논현로30길 36,02-572-9294
775,"덕풍1,2동점",경기도,하남시,경기도 하남시 덕풍동 342-32,031-792-9290
776,덕진금암점,전라북도,전주시덕진구,전라북도 전주시덕진구  조경단로 59,063-274-9244
777,덕정점,경기도,양주시,경기도 양주시  고암길 154-12,031-858-8892
778,대화점,경기도,고양시,경기도 고양시 일산서구  강성로214번길 16-10,031-911-9492
779,대치2동점,서울특별시,강남구,서울특별시 강남구 대치2동 990-3,02-554-9492
780,"대치1,4동점",서울특별시,강남구,"서울특별시 강남구  삼성로 229, 104호",02-557-8292
781,대천해수욕장점,충청남도,보령시,"충청남도 보령시  해수욕장6길 124, 102호",041-931-8292
782,대조점,서울특별시,은평구,서울특별시 은평구  역말로 145,02-387-9482
783,대전학하지구점,대전광역시,유성구,"대전광역시 유성구  학하서로121번길163, 101호",042-822-9495
784,대전태평점,대전광역시,중구,대전광역시 중구 태평동 330-20번지,042-527-0982/042-527-0992
785,대전탄방점,대전광역시,서구,대전광역시 서구 탄방동 848,042-488-9492
786,대전전민점,대전광역시,유성구,"대전광역시 유성구 전민로38번길 50, 1층",042-867-9294
787,대전월평1호점,대전광역시,서구,대전광역시 서구 월평동 670,042-482-9277
788,대전우송대점,대전광역시,동구,대전광역시 동구  계족로251-1 (소제동),042-628-9294
789,대전송강테크노점,대전광영시,유성구,"대전광영시 유성구 테크노3로 77, 1층 101호",042-936-8292
790,대전법동점,대전광역시,대덕구,대전광역시 대덕구  계족산로17번길 110,042-633-9295
791,대전반석점,대전광역시,유성구,대전광역시 유성구 반석동 624-2,042-823-9492
792,대전문화점,대전광역시,중구,대전광역시 중구 문화2동 418-1 계룡APT상가 103호,042-585-9294
793,대전만년점,대전광역시,서구,대전광역시 서구  만년남로 3번길 8-12,042-489-9492
794,대전둔산1호점,대전광역시,서구,대전광역시 서구  문정로 170번길 157,042-485-9255
795,대전도마점,대전광역시,서구,대전광역시 서구  도솔4길 37,042-537-9492
796,대전노은점,대전광역시,유성구,대전광역시 유성구 지족동 909-17번지,042-823-9295
797,대전궁동점,대전광역시,유성구,대전광역시 유성구 궁동 432-1번지,042-826-8294
798,대전관저점,대전광역시,서구,대전광역시 서구  관저동로99번길5 (관저동),042-543-9494
799,대전갈마2동점,대전광역시,서구,"대전광역시 서구  대덕대로 115, 1층",042-533-7918
800,대전가장점,대전광역시,서구,대전광역시 서구 괴정동 116-6,042-538-9482
801,대전가오점,대전광역시,동구,대전광역시 동구 가오동 461번지,042-283-9282
802,대연2호점,부산광역시,남구,부산광역시 남구  용소로40번길 19(대연동),051-611-9284
803,대성죽교점,전라남도,목포시,전라남도 목포시  양을로 1-2,061-242-9994
804,대부도점,경기도,안산시,경기도 안산시 단원구 대부북동 뻐꾹산길 126-11,032-880-0492
805,대명1호점,대구광역시,남구,대구광역시 남구  대명로 20길 22-2,053-621-1167/053-621-1187
806,대림1동점,서울특별시,영등포구,서울특별시 영등포구  디지털로 77길 2-6,02-832-9294
807,대구황금점,대구광역시,수성구,대구광역시 수성구 황금동 228-1번지 외 1필지,053-761-9492
808,대구화원점,대구광역시,달성군,대구광역시 달성군 화원읍  천내리 118번지 창신맨션 상가 1동 2호,053-639-9492
809,대구평리1호점,대구광역시,서구,"대구광역시 서구  평리로 377, 1층(평리동)",053-564-9494
810,대구태전점,대구광역시,북구,대구광역시 북구 태전동 칠곡중앙대로 53길 10,053-311-9291/053-312-9291
811,대구침산점,대구광역시,북구,대구광역시 북구  침산남로 19길 6,053-351-9492
812,대구진천점,대구광역시,달서구,대구광역시 달서구 진천동 728-1,053-638-9279
813,대구지산점,대구광역시,수성구,대구광역시 수성구 지산동 1272-2번지 에덴상가 5호,053-781-9410
814,대구이곡점,대구광역시,달서구,대구광역시 달서구  선원남로 74 1층,053-588-9244
815,대구읍내점,대구광역시,북구,대구광역시 북구 읍내동 479-2번지 102호,053-314-8292
816,대구율하점,대구광역시,동구,대구광역시 동구  율하동로 25길 2 (신기동),053-962-9294
817,대구용산점,대구광역시,달서구,대구광역시 달서구 용산동 용산로 186-7  1층,053-524-9494
818,대구신천점,대구광역시,동구,대구광역시 동구 신천3동 183-1번지,053-746-9294
819,대구신매점,대구광역시,수성구,대구광역시 수성구  고산로4안길 33-14,053-791-9492
820,대구수성점,대구광역시,수성구,대구광역시 수성구 수성로271,053-761-8292
821,대구상인1호점,대구광역시,달서구,대구광역시 달서구  상인로100-1,053-632-9492
822,대구산격점,대구광역시,북구,"대구광역시 북구  동북로131,상가 106동 101호(양우내안애 아파트)",053-383-9998
823,대구봉덕점,대구광역시,남구,대구광역시 남구  중앙대로22길 155,053-473-9494
824,대구복현점,대구광역시,북구,대구광역시 북구 복현동 249-8,053-939-9494
825,대구범어4만촌3점,대구광역시,수성구,대구광역시 수성구  범어로18길 56,053-744-2822
826,대구방촌점,대구광역시,동구,"대구광역시 동구  방촌로 125, 101동111호 굽네치킨 (방촌동)",053-248-9494
827,대구반야월점,대구광역시,동구,"대구광역시 동구  반야월로370, 306동 103호",053-965-9492
828,대구메트로점,대구광역시,수성구,대구광역시 수성구 만촌동 962-15,053-741-9221
829,대구매호점,대구광역시,수성구,대구광역시 수성구  매호동 1323-9 번지,053-792-9494
830,대구동천점,대구광역시,북구,대구광역시 북구  팔거천동로 34길 3-17,053-322-9294
831,대구대현점,대구광역시,북구,대구광역시 북구  대현로 106,053-959-9494
832,대구대봉점,대구광역시,중구,"대구광역시 중구  대봉로 268, 1층",053-424-8294
833,대구대곡점,대구광역시,달서구,대구광역시 달서구  도원남로 38,053-636-9492
834,대구다사점,대구광역시,달성군,대구광역시 달성군 다사읍 대실역북로3길 9,053-581-9477
835,대구노원점,대구광역시,북구,대구광역시 북구  팔달로 153,053-356-9494
836,대구구암점,대구광역시,북구,대구광역시 북구  구암로 43길 13,053-325-9981
837,대구관음점,대구광역시,북구,대구광역시 북구 관음동 600-2번지,053-321-9985
838,대광점,경기도,연천군,경기도 연천군 신서면 도신리 290-20,031-834-9554
839,대관령점,강원도,평창군,강원도 평창군 대관령면 눈마을길 49,033-336-8761
840,당하점,인천광역시,서구,"인천광역시 서구 마전동 1054-6, 103호",032-564-9235
841,당진신평점,충청남도,당진시,충청남도 당진시  거산3거리길 70,041-363-9482
842,당진송악점,충청남도,당진시,충청남도 당진시 송악읍 가학리 632-8 대림e-편한세상 상가 206호,041-356-9249
843,당산2동점,서울특별시,영등포구,서울특별시 영등포구  국회대로 29길 16,02-6080-9494
844,답십리1동점,서울특별시,동대문구,"서울특별시 동대문구  전농로 57, 1층",02-2216-9992
845,담양점,전라남도,담양군,전라남도 담양군 담양읍 천변1길 11,061-383-9294
846,단계점,강원도,원주시,강원도 원주시  금불1길 24-7,033-733-8892
847,다대2동점,부산광역시,사하구,부산광역시 사하구  다대로429번길 20,051-265-0292
848,능곡점,경기도,고양시,경기도 고양시 덕양구  지도로 35번길 12-22,031-971-9492/042-527-0992
849,농소2호점,울산광역시,북구,울산광역시 북구  천곡길 191,052-294-9922
850,논현고잔1호점,인천광역시,남동구,인천광역시 남동구  논고개로 136번길 12,032-421-9492
851,논현1동점,서울특별시,강남구,서울특별시 강남구  학동로6길 3,02-543-9492
852,녹번점,서울특별시,은평구,"서울특별시 은평구  녹번로 9, 1층",02-359-9492
853,내포신도시1호점,충청남도,홍성군,"충청남도 홍성군 홍북면 상하천로 31, 117호",041-635-9492/041-635-9493
854,내수점,충청북도,청주시,"충청북도 청주시 청원구 내수읍 청암로 37,104호",043-212-0292
855,내손2동점,경기도,의왕시,경기도 의왕시  흥안대로434번길 69,031-423-0919
856,내방농성점,광주광역시,서구,광주광역시 서구  월산로 257,062-363-9492
857,내덕우암점,충청북도,청주시,충청북도 청주시 청원구  중앙로 191-2,043-225-9492
858,내당중리점,대구광역시,서구,대구광역시 서구  평리로286,053-562-9294
859,남지읍점,경상남도,창녕군,경상남도 창녕군 남지읍 663-26,055-526-0209
860,남원2호점,전라북도,남원시,전라북도 남원시  충정로 320,063-632-9294
861,남양주창현점,경기도,남양주시,경기도 남양주시  경춘로창벌1길 19,031-559-9285
862,남양주진접점,경기도,남양주시,경기도 남양주시 진접읍 장현로 131,031-572-9294
863,남양주월산점,경기도,남양주시,"경기도 남양주시 화도읍 경춘로2290번길 3,상가1동102호",031-559-9491
864,남양주와부1호점,경기도,남양주시,경기도 남양주시 와부읍 수레로 58,031-576-7557
865,남양주오남점,경기도,남양주시,경기도 남양주시 오남읍 130번지 102호,031-527-9492
866,남양주사능점,경기도,남양주시,경기도 남양주시 진건읍 진건오남로 105번길 15,031-527-9294/02-2607-9961
867,남양가음점,경상남도,창원시,"경상남도 창원시 성산구  원이대로 863번길 7, 105호",055-266-9294
868,남산대신점,대구광역시,중구,대구광역시 중구  남산로17길 145,053-253-9294
869,남가좌1호점,서울특별시,서대문구,서울특별시 서대문구  가재울로 4길 57-2,02-304-9492
870,나주혁신도시점,전라남도,나주시,전라남도 나주시 상야3길 8 중흥S클래스 메가티움 2차 131호 (빛가람동),061-335-0012
871,나운2호점,전라북도,군산시,"전라북도 군산시  부곡1길 39, 상가동 1층 108호",063-465-9492
872,김해활천점,경상남도,김해시,경상남도 김해시 어방동 319-11,055-336-0096
873,김해진영점,경상남도,김해시,경상남도 김해시 진영읍 장등로 30,055-342-0799
874,김해주촌점,경상남도,김해시,경상남도 김해시 주촌면 선천남로 123,055-339-9482
875,김해장유점,경상남도,김해시,경상남도 김해시 삼문로59번길 6,055-312-9994
876,김해율하점,경상남도,김해시,경상남도 김해시 율하동 1403번지 부상가 101호,055-326-9294
877,김해외동점,경상남도,김해시,경상남도 김해시 외동  1242-2 1층,055-322-9949
878,김해삼방점,경상남도,김해시,경상남도 김해시  삼안로 169,055-338-0989
879,김해삼계점,경상남도,김해시,경상남도 김해시  삼계로1번길 4-4,055-332-9994
880,김해부원점,경상남도,김해시,경상남도 김해시  김해대로2371번길 8-25,055-327-9492
